field_1,element_type,osmid,name,amenity,landuse,shop,zone,field_1_2,start_node,end_node,osmid_2,maxspeed,lanes,highway,surface,oneway,name_2,smoothness,living_street,service,length (m),length (km),capacity (veh/h),maxspeed (km/h),flow_time (h),flow_time (s),distance
"1712",node,"1554518156",Шиповник,pharmacy,,,"45","1372","21991435","1503005738",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,"3600","60",0.00382916666666667,13.785,8.33423593485804e-05
"1713",node,"1554518181",21 верста,cafe,,,"45","1372","21991435","1503005738",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,"3600","60",0.00382916666666667,13.785,9.97312452030151e-05
"1714",node,"1555638446",Вы Дао,restaurant,,,"45","1372","21991435","1503005738",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,"3600","60",0.00382916666666667,13.785,0.000105531138168584
"1715",node,"1555638451",Fornarina,cafe,,,"45","1372","21991435","1503005738",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,"3600","60",0.00382916666666667,13.785,0.000111700911275158
"1716",node,"1555638454",Продукты,,,convenience,"45","1372","21991435","1503005738",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,"3600","60",0.00382916666666667,13.785,0.000114910832668128
"1717",node,"1555638458",Etlon Coffee,cafe,,,"45","1372","21991435","1503005738",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,"3600","60",0.00382916666666667,13.785,0.000104347006709901
"1718",node,"1555638471",Zinger,,,beauty,"45","10707","1503005742","1503005738",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Московский проспект"" ]",,,,80.195,0.080195,"3600","60",0.00133658333333333,4.8117,0.000182744862266692
"1719",node,"1555661821",Studio 212,cafe,,,"45","10708","1503005742","21728395",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""6-я Красноармейская улица"" ]",,,,230.51,0.23051,"1800","60",0.00384183333333333,13.8306,0.000123821373569372
"1720",node,"1555661843",Jeans Group,,,clothes,"45","10708","1503005742","21728395",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""6-я Красноармейская улица"" ]",,,,230.51,0.23051,"1800","60",0.00384183333333333,13.8306,0.000142647096351009
"1721",node,"1555661847",Say Me,doctors,,,"45","10708","1503005742","21728395",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""6-я Красноармейская улица"" ]",,,,230.51,0.23051,"1800","60",0.00384183333333333,13.8306,0.000175538212837898
"1722",node,"1555685582",Wrap Roll,fast_food,,,"45","10710","1503005748","1503005742",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Московский проспект"" ]",,,,82.341,0.082341,"3600","60",0.00137235,4.94046,0.000163688334970201
"1723",node,"1555685587",ОТП Банк,bank,,,"45","10709","1503005748","353802",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""5-я Красноармейская улица"" ]",,,,231.383,0.231383,"3600","60",0.00385638333333333,13.88298,8.02672958063788e-05
"1724",node,"1555698438",Винотека Форт,,,alcohol,"45","10709","1503005748","353802",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""5-я Красноармейская улица"" ]",,,,231.383,0.231383,"3600","60",0.00385638333333333,13.88298,0.000308125374341561
"1725",node,"1555698442",Вместе,,,convenience,"45","10713","1503005757","1503005748",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Московский проспект"" ]",,,,55.28,0.05528,"3600","60",0.000921333333333333,3.3168,0.0001648782205254
"1726",node,"1555698443",Выпечка АМ!,,,bakery,"45","10713","1503005757","1503005748",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Московский проспект"" ]",,,,55.28,0.05528,"3600","60",0.000921333333333333,3.3168,0.000156767227768253
"1727",node,"1555698448",Секонд-хенд,,,clothes,"45","1215","21728393","1503005767",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""4-я Красноармейская улица"" ]",,,,228.918,0.228918,"1800","60",0.0038153,13.73508,8.80963366623554e-05
"1732",node,"1556861685",Магнит,,,supermarket,"84","16919","2817539040","2817539043",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Варшавская улица"" ]",,,,98.314,0.098314,"3600","60",0.00163856666666667,5.89884,0.000244081395391043
"1733",node,"1557122669",Valentina,cafe,,,"45","1213","21728392","1503005769",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""3-я Красноармейская улица"" ]",,,,225.312,0.225312,"3600","60",0.0037552,13.51872,8.1819905472153e-05
"1734",node,"1557134885",Street,cafe,,,"45","1213","21728392","1503005769",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""3-я Красноармейская улица"" ]",,,,225.312,0.225312,"3600","60",0.0037552,13.51872,9.01816313928698e-05
"1735",node,"1557134910",Кушать подано,fast_food,,,"45","10718","1503005769","1503005767",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Московский проспект"" ]",,,,80.808,0.080808,"3600","60",0.0013468,4.84848,0.000156945408543369
"1736",node,"1557134931",Slurp,cafe,,,"45","1213","21728392","1503005769",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""3-я Красноармейская улица"" ]",,,,225.312,0.225312,"3600","60",0.0037552,13.51872,0.000131975510995087
"1737",node,"1557134961",Озерки,pharmacy,,,"45","10719","1503005773","1503005769",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Московский проспект"" ]",,,,80.681,0.080681,"3600","60",0.00134468333333333,4.84086,0.000179043322961422
"1738",node,"1557141330",Измайловская,library,,,"45","2803","246237347","21991380",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,124.802,0.124802,"3600","60",0.00208003333333333,7.48812,0.000155740053319984
"1739",node,"1557141345",Детская библиотека (филиал №14),library,,,"45","1364","21991378","21728393",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""4-я Красноармейская улица"" ]",,,,227.786,0.227786,"1800","60",0.00379643333333333,13.66716,0.00010745198471294
"1740",node,"1557195885",Пятёрочка,,,supermarket,"84","16925","2817539043","2817539045",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Варшавская улица"" ]",,,,57.889,0.057889,"3600","60",0.000964816666666667,3.47334,0.000254059142817444
"1741",node,"1557195893",Grand Kafe Milana,cafe,,,"84","16929","2817539045","10242127518",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Варшавская улица"" ]",,,,101.162,0.101162,"3600","60",0.00168603333333333,6.06972,0.000274245281933211
"1742",node,"1557195896",Кредит Европа Банк,bank,,,"84","1537","22266524","10242127517",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""площадь Братьев Стругацких"" ]",,,,74.739,0.074739,"1800","60",0.00124565,4.48434,0.000162424516112371
"1742",node,"1557195896",Кредит Европа Банк,bank,,,"84","24988","10242127517","22266524",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""площадь Братьев Стругацких"" ]",,,,74.739,0.074739,"1800","60",0.00124565,4.48434,0.000162424516112371
"1743",node,"1557195920",Радуга,pharmacy,,,"84","24911","10242108653","10242108657",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Фрунзе"" ]",,,,34.565,0.034565,"3600","60",0.000576083333333333,2.0739,0.000252730863969733
"1744",node,"1557202285",Клиника Бобыря,doctors,,,"84","24915","10242108655","10242108653",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Фрунзе"" ]",,,,41.636,0.041636,"3600","60",0.000693933333333333,2.49816,0.000565715150490979
"1745",node,"1558126690",Help,pharmacy,,,"45","18910","4001520285","246237347",,,"3","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Измайловский проспект"" ]","[ ""very_good"" ]",,,270.932,0.270932,"4000","60",0.00451553333333333,16.25592,0.000209554795120835
"1746",node,"1558126692",Спасибо!,,,clothes,"45","18910","4001520285","246237347",,,"3","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Измайловский проспект"" ]","[ ""very_good"" ]",,,270.932,0.270932,"4000","60",0.00451553333333333,16.25592,0.000223479937866512
"1747",node,"1558146245",Ардент,dentist,,,"45","1367","21991380","21991435",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,240.13,0.24013,"3600","60",0.00400216666666667,14.4078,8.15301477074564e-05
"1748",node,"1558151131",apteka.ru,pharmacy,,,"45","1367","21991380","21991435",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,240.13,0.24013,"3600","60",0.00400216666666667,14.4078,0.00012174804976943
"1749",node,"1558151132",Эмидент,dentist,,,"45","1367","21991380","21991435",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,240.13,0.24013,"3600","60",0.00400216666666667,14.4078,0.000119737549668633
"1750",node,"1558157607",Друзья красоты,,,beauty,"45","1367","21991380","21991435",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""7-я Красноармейская улица"" ]",,,,240.13,0.24013,"3600","60",0.00400216666666667,14.4078,0.000120159490302516
"1755",node,"1559396255",Гарсон,cafe,,,"102","4504","421265061","2277216489",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""набережная канала Грибоедова"" ]",,,,454.6,0.4546,"3600","60",0.00757666666666667,27.276,6.97195984820327e-05
"1756",node,"1559396256",Продукты,,,convenience,"102","16531","2484899360","6989535865",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Казанская площадь"" ]",,,,127.276,0.127276,"1800","60",0.00212126666666667,7.63656,0.000176597707391962
"1756",node,"1559396256",Продукты,,,convenience,"102","22405","6989535865","2484899360",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Казанская площадь"" ]",,,,127.276,0.127276,"1800","60",0.00212126666666667,7.63656,0.000176597707391962
"1757",node,"1559396257",Мамалыга,restaurant,,,"102","16531","2484899360","6989535865",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Казанская площадь"" ]",,,,127.276,0.127276,"1800","60",0.00212126666666667,7.63656,0.000169285307362457
"1757",node,"1559396257",Мамалыга,restaurant,,,"102","22405","6989535865","2484899360",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Казанская площадь"" ]",,,,127.276,0.127276,"1800","60",0.00212126666666667,7.63656,0.000169285307362457
"1759",node,"1559421295",terrassa,restaurant,,,"102","16530","2484899360","1587451440",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Казанская улица"" ]",,,,62.979,0.062979,"1800","60",0.00104965,3.77874,0.000395980100052987
"1759",node,"1559421295",terrassa,restaurant,,,"102","11505","1587451440","2484899360",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Казанская улица"" ]",,,,62.979,0.062979,"1800","60",0.00104965,3.77874,0.000395980100052987
"1760",node,"1559421296",Рибай,restaurant,,,"102","16530","2484899360","1587451440",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Казанская улица"" ]",,,,62.979,0.062979,"1800","60",0.00104965,3.77874,0.000333552119771959
"1760",node,"1559421296",Рибай,restaurant,,,"102","11505","1587451440","2484899360",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Казанская улица"" ]",,,,62.979,0.062979,"1800","60",0.00104965,3.77874,0.000333552119771959
"1763",node,"1559874037",Вацлав Замок,pub,,,"75","39359","10233324174","10233324179",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Маршала Тухачевского"" ]",,,,120.139,0.120139,"3600","60",0.00200231666666667,7.20834,0.000385900872300949
"1765",node,"1560618330",Exist.ru,,,car_parts,"21","41628","695649056","695649050",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","0","[ ""Морская улица"" ]",,,,416.233,0.416233,"1800","60",0.00693721666666667,24.97398,0.000848159511781986
"1767",node,"1561657468",,place_of_worship,,,,"39877","11284610465","427605678",,,"1","[ ""residential"" ]",,"0","[ ""8-я Поперечная улица"" ]",,,,462.824,0.462824,"1800","20",0.0231412,83.30832,0.111633224517881
"1767",node,"1561657468",,place_of_worship,,,,"30240","427605678","11284610465",,,"1","[ ""residential"" ]",,"0","[ ""8-я Поперечная улица"" ]",,,,462.824,0.462824,"1800","20",0.0231412,83.30832,0.111633224517881
"1771",node,"1563382574",Магнит,,,supermarket,"45","10706","1503005738","1503005732",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Московский проспект"" ]",,,,79.914,0.079914,"3600","60",0.0013319,4.79484,0.000180570834302779
"1772",node,"1563448513",Первая помощь,pharmacy,,,"30","6384","824466615","911946664",,,"3","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""улица Коллонтай"" ]",,,,520.855,0.520855,"4000","60",0.00868091666666667,31.2513,0.000353561254597541
"1772",node,"1563448513",Первая помощь,pharmacy,,,"30","6383","824466615","911946664",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,531.345,0.531345,"1800","60",0.00885575,31.8807,0.000353561254597541
"1773",node,"1565649959",SalDeRiso,cafe,,,"100","20241","5000322618","9712335528",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Марата"" ]",,,,61.126,0.061126,"3600","60",0.00101876666666667,3.66756,0.000172973288582138
"1775",node,"1565868294",Радость,,,beauty,"45","4123","369167630","1503005714",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Угловой переулок"" ]",,,,114.688,0.114688,"1800","60",0.00191146666666667,6.88128,0.000124153706101322
"1776",node,"1565868313",Продукты,,,convenience,"45","4123","369167630","1503005714",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Угловой переулок"" ]",,,,114.688,0.114688,"1800","60",0.00191146666666667,6.88128,0.00012952387102577
"1781",node,"1567123539",Свежий хлеб,,,bakery,"46","1385","21991532","802551558",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Клинский проспект"" ]",,,,84.673,0.084673,"3600","60",0.00141121666666667,5.08038,8.67373935199261e-05
"1782",node,"1567153789",Old Friends,pub,,,"46","313","307226","307225",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Клинский проспект"" ]",,,,84.652,0.084652,"3600","60",0.00141086666666667,5.07912,8.79481693657203e-05
"1783",node,"1567153793",Открой Европу,,,clothes,"46","6264","802551558","1503005758",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Клинский проспект"" ]",,,,163.035,0.163035,"3600","60",0.00271725,9.7821,0.000590213623889043
"1791",node,"1569673230",Горздрав,pharmacy,,,"101","20485","5037297071","5037259572",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Кирочная улица"" ]",,,,86.799,0.086799,"3600","60",0.00144665,5.20794,0.000117361231120696
"1792",node,"1570231737",О’Кей,,,supermarket,"91","11219","1570231812","1963434095",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""улица Салова"" ]",,,,130.055,0.130055,"3600","60",0.00216758333333333,7.8033,0.00155761943041273
"1792",node,"1570231737",О’Кей,,,supermarket,"91","14545","1963434095","10278009146",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Волковский проспект"" ]","[ ""very_good"" ]",,,16.603,0.016603,"1800","60",0.000276716666666667,0.99618,0.00155761943041273
"1792",node,"1570231737",О’Кей,,,supermarket,"91","25428","10278009146","1963434095",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Волковский проспект"" ]","[ ""very_good"" ]",,,16.603,0.016603,"1800","60",0.000276716666666667,0.99618,0.00155761943041273
"1794",node,"1574091236",Газпромбанк,bank,,,"22","20811","5233509696","5233509705",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""улица Седова"" ]",,,,140.41,0.14041,"3600","60",0.00234016666666667,8.4246,0.000541413170970532
"1795",node,"1574290151",Дикси,,,supermarket,"97","1275","21729843","21729801",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Басков переулок"" ]",,,,167.648,0.167648,"1800","60",0.00279413333333333,10.05888,7.95790456570722e-05
"1795",node,"1574290151",Дикси,,,supermarket,"97","1249","21729801","21729843",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Басков переулок"" ]",,,,167.648,0.167648,"1800","60",0.00279413333333333,10.05888,7.95790456570722e-05
"1796",node,"1574312667",Санктъ-Петербургъ Опера,theatre,,,"47","11618","1603477089","2012579579",,,"2","[ ""residential"" ]","[ ""paving_stones"" ]","1","[ ""Галерная улица"" ]",,,,285.547,0.285547,"3600","60",0.00475911666666667,17.13282,8.00064472799116e-05
