geometry,element_type,osmid,name,amenity,landuse,shop,zone,field_1_2,start_node,end_node,osmid_2,maxspeed,lanes,highway,surface,oneway,name_2,smoothness,living_street,service,length (m),length (km),capacity (veh/h),maxspeed (km/h),flow_time (h),flow_time (s),distance
"LINESTRING (30.2792649 59.9399802, 30.279136476024796 59.93983056661071)",node,952046661,Невский престиж,,,clothes,51.0,19131,4168904290,4168904300,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""8-я линия В.О."" ]",,,,135.958,0.135958,4000,60,0.0022659666666666,8.15748,0.0001971873946235
"LINESTRING (30.2788051 59.9403342, 30.278696745815715 59.940207941003884)",node,952046667,X-act,,,clothes,51.0,19134,4168904300,4168904304,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""8-я линия В.О."" ]",,,,60.307,0.060307,4000,60,0.0010051166666666,3.61842,0.0001663789750925
"LINESTRING (30.2769925 59.942076, 30.276792087061803 59.941842469194825)",node,952046712,Китайская кухня,cafe,,,51.0,19143,4168904307,10972287800,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""8-я линия В.О."" ]",,,,232.959,0.232959,4000,60,0.00388265,13.97754,0.000307736872607
"LINESTRING (30.2771382 59.9417373, 30.2770433809226 59.94162681224561)",node,952046746,Толстый фраер,pub,,,51.0,19143,4168904307,10972287800,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""8-я линия В.О."" ]",,,,232.959,0.232959,4000,60,0.00388265,13.97754,0.0001455960209257
"LINESTRING (30.2783808 59.9401281, 30.278464243729104 59.94022540932521)",node,952381157,Мадонна,,,clothes,51.0,19137,4168904303,4168904299,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,60.139,0.060139,3600,60,0.0010023166666666,3.60834,0.000128187209575
"LINESTRING (30.2792796 59.9393554, 30.279363700064753 59.939453236859656)",node,952381202,Пышки,fast_food,,,51.0,19133,4168904299,4168899988,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,135.996,0.135996,3600,60,0.0022666,8.15976,0.0001290150068774
"LINESTRING (30.2759711 59.942175, 30.275943185889837 59.94227110904086)",node,952381206,Rostic`s,fast_food,,,51.0,25685,10972322907,10972287801,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""Средний проспект В.О."" ]",,,,156.409,0.156409,3600,60,0.0026068166666666,9.38454,0.0001000806938494
"LINESTRING (30.2780965 59.9382053, 30.27811142477304 59.938154467316195)",node,952381213,KwakInn,pub,,,51.0,19128,4168899988,308274,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,157.325,0.157325,1800,60,0.0026220833333333,9.4395,5.29783974189092e-05
"LINESTRING (30.2796073 59.9390739, 30.27969130651452 59.93917162802905)",node,952381330,Учкудук,cafe,,,51.0,19133,4168904299,4168899988,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,135.996,0.135996,3600,60,0.0022666,8.15976,0.0001288714946936
"LINESTRING (30.2786654 59.9398795, 30.27875109340902 59.93997943282774)",node,952381332,Глеже,,,clothes,51.0,19137,4168904303,4168904299,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,60.139,0.060139,3600,60,0.0010023166666666,3.60834,0.0001316431935534
"LINESTRING (30.2778338 59.9405877, 30.27792238756629 59.94069069173039)",node,952381335,Milavitsa,,,clothes,51.0,25683,10972287801,4168904306,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,232.979,0.232979,3600,60,0.0038829833333333,13.97874,0.0001358493777278
"LINESTRING (30.2766221 59.9409055, 30.27706883270174 59.941424870560674)",node,952381400,,cafe,,,51.0,25683,10972287801,4168904306,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,232.979,0.232979,3600,60,0.0038829833333333,13.97874,0.0006850663370058
"LINESTRING (30.2757395 59.9417825, 30.27562447291595 59.94217854138038)",node,952381406,Перекрёсток,,,supermarket,51.0,25685,10972322907,10972287801,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""Средний проспект В.О."" ]",,,,156.409,0.156409,3600,60,0.0026068166666666,9.38454,0.0004124075715062
"LINESTRING (30.279191 59.9394386, 30.279271620023355 59.93953238839284)",node,952381564,Совкомбанк,bank,,,51.0,19133,4168904299,4168899988,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,135.996,0.135996,3600,60,0.0022666,8.15976,0.0001236763954717
"LINESTRING (30.2793652 59.9393024, 30.27943912606654 59.93938840105384)",node,952381596,МедИнфо,dentist,,,51.0,19133,4168904299,4168899988,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,135.996,0.135996,3600,60,0.0022666,8.15976,0.0001134074273356
"LINESTRING (30.2772354 59.9410919, 30.277329183132597 59.941200932085565)",node,952381599,Солидарность,bank,,,51.0,25683,10972287801,4168904306,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,232.979,0.232979,3600,60,0.0038829833333333,13.97874,0.0001438167988858
"LINESTRING (30.2762145 59.9419852, 30.276300778213812 59.94208550688174)",node,952381664,ПиццаН,fast_food,,,51.0,25683,10972287801,4168904306,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,232.979,0.232979,3600,60,0.0038829833333333,13.97874,0.0001323079767194
"LINESTRING (30.2779638 59.9403985, 30.278090643324113 59.94054596779922)",node,952381703,Лион,,,beauty,51.0,25683,10972287801,4168904306,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,232.979,0.232979,3600,60,0.0038829833333333,13.97874,0.0001945147312624
"LINESTRING (30.2766842 59.9410984, 30.277009159867273 59.94147619770276)",node,952381789,Нимфа,,,beauty,51.0,25683,10972287801,4168904306,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,232.979,0.232979,3600,60,0.0038829833333333,13.97874,0.0004983272213622
"LINESTRING (30.2743358 59.9412795, 30.274186725972555 59.94110683429958)",node,953835471,Vitality Art,dentist,,,51.0,25684,10972322907,308274,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""10-11-я линии В.О."" ]",,,,456.69,0.45669,3600,60,0.0076115,27.4014,0.0002281151239163
"LINESTRING (30.2739887 59.9415982, 30.273960510646713 59.94169525671043)",node,953835537,Quzu,restaurant,,,51.0,25685,10972322907,10972287801,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""Средний проспект В.О."" ]",,,,156.409,0.156409,3600,60,0.0026068166666666,9.38454,0.0001010675253398
"LINESTRING (30.2754608 59.9402765, 30.275327411928714 59.94012200263282)",node,953835588,Posh,,,beauty,51.0,25684,10972322907,308274,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""10-11-я линии В.О."" ]",,,,456.69,0.45669,3600,60,0.0076115,27.4014,0.0002041122583983
"LINESTRING (30.2741731 59.9416456, 30.27414326137096 59.94174833521172)",node,953835611,Золотой гвоздь,cafe,,,51.0,25685,10972322907,10972287801,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""Средний проспект В.О."" ]",,,,156.409,0.156409,3600,60,0.0026068166666666,9.38454,0.0001069806875558
"LINESTRING (30.2753379 59.941913, 30.275289069132274 59.94208112600631)",node,953835658,Бургер Кинг,fast_food,,,51.0,25685,10972322907,10972287801,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""Средний проспект В.О."" ]",,,,156.409,0.156409,3600,60,0.0026068166666666,9.38454,0.0001750737205864
"LINESTRING (30.2416155 59.8591803, 30.24161673721954 59.85949980610999)",node,956178605,Фасоль,,,convenience,73.0,6680,901358372,1685472937,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Маршала Казакова"" ]",,,,1070.508,1.070508,3600,60,0.0178418,64.23048,0.0003195085054147
"LINESTRING (30.2718469 59.8778768, 30.27180566430516 59.877717048031535)",node,957841581,Дикси,,,supermarket,71.0,23089,7967282568,1482033715,,,2,"[ ""unclassified"" ]","[ ""asphalt"" ]",1,"[ ""улица Васи Алексеева"" ]","[ ""excellent"" ]",,,299.923,0.299923,3600,60,0.0049987166666666,17.99538,0.0001649881024753
"LINESTRING (30.514804 59.8931891, 30.514968533539957 59.8925247081926)",node,959146381,Вкусно — и точка,fast_food,,,113.0,3782,303081695,303081657,,,2,"[ ""unclassified"" ]","[ ""asphalt"" ]",1,,,,,130.165,0.130165,3600,60,0.0021694166666666,7.8099,0.0006844616567107
"LINESTRING (30.3205634 59.9256904, 30.32062463269833 59.925801930351355)",node,959487899,Мясорубка Angus,restaurant,,,42.0,11303,1570984707,308641585,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Ефимова"" ]",,,,414.855,0.414855,1800,60,0.00691425,24.8913,0.0001272338894235
"LINESTRING (30.3205634 59.9256904, 30.32062463269833 59.925801930351355)",node,959487899,Мясорубка Angus,restaurant,,,42.0,3891,308641585,1570984707,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Ефимова"" ]",,,,414.855,0.414855,1800,60,0.00691425,24.8913,0.0001272338894235
"LINESTRING (30.4183966 59.9225215, 30.41846735356843 59.92230840192052)",node,960408929,На Рижской,cafe,,,76.0,1131,21626619,96984218,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""Рижская улица"" ]",,,,313.02,0.31302,1800,60,0.005217,18.7812,0.0002245369878785
"LINESTRING (30.2813704 59.9381376, 30.28125655836741 59.9380059945497)",node,963944132,Мароккино,cafe,,,51.0,19115,4166955804,4166955809,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""8-я линия В.О."" ]",,,,80.207,0.080207,4000,60,0.0013367833333333,4.81242,0.0001740112406118
"LINESTRING (30.2828245 59.9368729, 30.282714277265192 59.93674658076011)",node,963944159,Петербург,cafe,,,51.0,19103,4166955797,4166955799,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""8-я линия В.О."" ]",,,,46.094,0.046094,4000,60,0.0007682333333333,2.76564,0.0001676472535854
"LINESTRING (30.2814872 59.9382811, 30.281465889115164 59.938353406041706)",node,963944190,Гефест,bank,,,51.0,19118,4166955809,308226,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,159.723,0.159723,1800,60,0.00266205,9.58338,7.53811480417432e-05
"LINESTRING (30.2828569 59.9362772, 30.282956653242348 59.93639138367695)",node,965318323,Облако счастья,cafe,,,51.0,19100,4166955796,4166955794,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,22.329,0.022329,4000,60,0.00037215,1.33974,0.0001516199902412
"LINESTRING (30.279418 59.9372851, 30.279461 59.9377668)",node,965318325,Факультет довузовского образования,college,,,51.0,24195,10037487168,4166955808,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",0,,,,,90.919,0.090919,1800,60,0.0015153166666666,5.45514,0.0004836154360664
"LINESTRING (30.279418 59.9372851, 30.279461 59.9377668)",node,965318325,Факультет довузовского образования,college,,,51.0,19117,4166955808,10037487168,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",0,,,,,90.919,0.090919,1800,60,0.0015153166666666,5.45514,0.0004836154360664
"LINESTRING (30.2826747 59.9364444, 30.28264988663504 59.93652728807588)",node,965318335,Крузенштерн,bar,,,51.0,7324,963714178,4166955796,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Кадетский переулок"" ]",,,,91.241,0.091241,1800,60,0.0015206833333333,5.47446,8.65224606903509e-05
"LINESTRING (30.2796848 59.9367644, 30.27948913695525 59.93653824873495)",node,965318360,Государственный университет Высшая школа экономики,university,,,51.0,13978,1839007628,237699,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""10-11-я линии В.О."" ]",,,,290.428,0.290428,3600,60,0.0048404666666666,17.42568,0.00029904585228
"LINESTRING (30.2831308 59.9360349, 30.28323197537065 59.936150572087215)",node,965318381,"Факультет филологии и искусств, институт искусств",university,,,51.0,19096,4166955794,3382178350,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,73.066,0.073066,4000,60,0.0012177666666666,4.38396,0.0001536765674607
"LINESTRING (30.2820403 59.936933, 30.282160473024675 59.93707319840351)",node,965318389,Школа № 27 имени И. А. Бунина,school,,,51.0,19109,4166955801,4166955798,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,74.584,0.074584,4000,60,0.0012430666666666,4.47504,0.0001846541312988
"LINESTRING (30.2829924 59.9361663, 30.28308844884228 59.936276111014166)",node,965318393,O'yes,cafe,,,51.0,19096,4166955794,3382178350,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,73.066,0.073066,4000,60,0.0012177666666666,4.38396,0.0001458898177932
"LINESTRING (30.2829166 59.936232, 30.28301294631711 59.93634215111211)",node,965318405,Vinissimo,,,alcohol,51.0,19096,4166955794,3382178350,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""9-я линия В.О."" ]",,,,73.066,0.073066,4000,60,0.0012177666666666,4.38396,0.0001463416561341
"LINESTRING (30.2853496 59.9376295, 30.2853015305649 59.937790055374336)",node,966256306,Продукты,,,convenience,51.0,4135,370045151,308225,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Бугский переулок"" ]",,,,78.267,0.078267,1800,60,0.00130445,4.69602,0.0001675968341554
"LINESTRING (30.2858139 59.9377797, 30.285768905471592 59.93792998496459)",node,966256370,Jennet&Co,,,beauty,51.0,431,308225,370045151,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Бугский переулок"" ]",,,,78.267,0.078267,1800,60,0.00130445,4.69602,0.0001568759961518
"LINESTRING (30.2851401 59.9378913, 30.28518119835277 59.937754028542564)",node,966256417,Индустриальный сберегательный банк,bank,,,51.0,431,308225,370045151,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Бугский переулок"" ]",,,,78.267,0.078267,1800,60,0.00130445,4.69602,0.0001432917570073
"LINESTRING (30.2851401 59.9378913, 30.28518119835277 59.937754028542564)",node,966256417,Индустриальный сберегательный банк,bank,,,51.0,4135,370045151,308225,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Бугский переулок"" ]",,,,78.267,0.078267,1800,60,0.00130445,4.69602,0.0001432917570073
"LINESTRING (30.4643575 59.9011352, 30.464103653851645 59.902224530591596)",node,966723123,Озерки,pharmacy,,,24.0,4557,431092033,431092038,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,491.41,0.49141,1800,60,0.0081901666666666,29.4846,0.0011185164302876
"LINESTRING (30.4788504 59.9226123, 30.47852094615199 59.92206645313729)",node,967631373,Магнит,,,supermarket,28.0,1699,25720183,3722577017,,,3,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Товарищеский проспект"" ]",,,,342.64,0.34264,4000,60,0.0057106666666666,20.5584,0.0006375646128008
"LINESTRING (30.4214408 59.8954002, 30.421367552772633 59.895619527692226)",node,968065151,Инвитро,doctors,,,22.0,2917,249301202,496816700,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""проспект Елизарова"" ]",,,,354.998,0.354998,1800,60,0.0059166333333333,21.29988,0.0002312353625531
"LINESTRING (30.4214408 59.8954002, 30.421367552772633 59.895619527692226)",node,968065151,Инвитро,doctors,,,22.0,5254,496816700,249301202,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""проспект Елизарова"" ]",,,,354.998,0.354998,1800,60,0.0059166333333333,21.29988,0.0002312353625531
"LINESTRING (30.2858 59.9372963, 30.285825575432696 59.93720741815925)",node,968189018,A&V,clinic,,,51.0,1819,26056558,26056557,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""Академический переулок"" ]",,,,160.314,0.160314,1800,60,0.0026719,9.61884,9.24882931692239e-05
"LINESTRING (30.3204488 59.9348596, 30.320589926870866 59.93600569904277)",node,968499587,Фундаментальная библиотека им. императрицы Марии Фёдоровны РГПУ им. А. И. Герцена,library,,,102.0,11287,1570574422,1589052074,,,4,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Невский проспект"" ]",,,,116.603,0.116603,8800,60,0.0019433833333333,6.99618,0.0011547553028689
"LINESTRING (30.2985514 59.9422588, 30.29895415958456 59.94270888899243)",node,968504821,Научная библиотека им. М. Горького СПбГУ,library,,,51.0,423,308205,308190,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""Менделеевская линия"" ]",,,,228.918,0.228918,3600,60,0.0038153,13.73508,0.0006039829335847
"LINESTRING (30.443945 59.9221417, 30.443552511622347 59.92272864994994)",node,974419887,Пятёрочка,,,supermarket,28.0,18749,3809793136,3809793146,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Ворошилова"" ]",,,,87.197,0.087197,3600,60,0.0014532833333333,5.23182,0.0007060859510911
"LINESTRING (30.4442346 59.922346, 30.443847007398343 59.92292558440972)",node,974420030,Автозапчасти,,,car_parts,28.0,18753,3809793146,3809793969,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Ворошилова"" ]",,,,173.109,0.173109,3600,60,0.00288515,10.38654,0.0006972417893755
"LINESTRING (30.4292835 59.8991308, 30.429377142962753 59.89928361074962)",node,975223847,Кузов,,,car_parts,22.0,3955,316877352,4165962851,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Обуховской Обороны"" ]",,,,136.718,0.136718,3600,60,0.0022786333333333,8.20308,0.0001792208963042
"LINESTRING (30.4295041 59.8990127, 30.42959013176795 59.89915309046358)",node,975223909,Индиш,cafe,,,22.0,3955,316877352,4165962851,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Обуховской Обороны"" ]",,,,136.718,0.136718,3600,60,0.0022786333333333,8.20308,0.0001646540232128
"LINESTRING (30.4326268 59.8970886, 30.43271624249627 59.89723426585139)",node,975223957,Бегемот,cafe,,,22.0,203,246126,10028311713,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Обуховской Обороны"" ]",,,,77.821,0.077821,3600,60,0.0012970166666666,4.66926,0.0001709341990366
"LINESTRING (30.4294526 59.8990367, 30.429541999503364 59.899182586083946)",node,975223988,Продукты,,,convenience,22.0,3955,316877352,4165962851,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Обуховской Обороны"" ]",,,,136.718,0.136718,3600,60,0.0022786333333333,8.20308,0.000171099446783
"LINESTRING (30.4328153 59.8969847, 30.432899461296028 59.89712176490037)",node,975224010,Наша столовая,cafe,,,22.0,203,246126,10028311713,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Обуховской Обороны"" ]",,,,77.821,0.077821,3600,60,0.0012970166666666,4.66926,0.0001608412592054
"LINESTRING (30.2813851 59.9415288, 30.28243595539588 59.94274059108893)",node,977892390,Студия загара «Sun-а-торий»,,,beauty,51.0,556,327501,10972287780,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""4-5-я линии В.О."" ]",,,,456.555,0.456555,3600,60,0.00760925,27.3933,0.0016039746588551
